Date,AAPL,MSFT,NVDA,GOOGL,META,AVGO,CRM,ADBE,JPM,BAC,GS,MS,BLK,AXP,WFC,SCHW,JNJ,UNH,PFE,ABBV,MRK,TMO,ABT,MDT,AMZN,TSLA,MCD,NKE,SBUX,TGT,COST,XOM,CVX,COP,SLB,EOG,PSX,CAT,BA,HON,UPS,RTX,DE,NEE,DUK,AMT,PLD,LIN,VZ
2022-10-07,85925600,37769600,672478000,27502800,33214800,28425000,5956700,3495900,11681100,52304600,1790100,7180900,625900,2579600,17186700,8063000,6363500,3273700,20095000,4648800,8837400,976800,8485900,4267900,54678000,83916800,2294300,8554700,6606400,2771900,2568100,24507600,9972500,9373500,15953800,3655700,3283500,2759200,5097400,3142258,3491000,4417500,1351700,7697400,3162700,3165300,5762300,1587900,31838700
2022-10-10,74899000,29743600,698699000,18225100,24024000,33454000,5497800,2906300,8931700,37669100,1309600,5418000,512400,2893400,10973700,6192300,5315600,2459100,17888000,3830800,14485000,947900,4044600,3380600,42339700,67925000,2668700,7991200,5092400,2055800,1616300,16786100,5904500,5883200,10380600,2674300,2786000,2633900,6829900,2049958,3141700,3645400,1366900,6118000,2982300,1992300,4587900,1207900,21622200
2022-10-11,77033700,30474000,667482000,26507100,38481400,28046000,7415000,3209800,12739700,58124000,2392800,6271100,932700,2588700,19135900,9676100,6212200,2844500,20981200,5675100,9743500,1667200,5304800,5410400,56432200,77013200,3169200,11903200,5531300,2408100,2341400,17804100,7533300,7602400,10474800,3017700,2939500,2542400,8508400,3085706,2164600,4547700,1457200,9143100,4892500,2463100,6385500,1092900,27708900
2022-10-12,70433700,21903900,492590000,21876400,34605200,15046000,5707100,3044100,13181000,36137900,1763800,6411600,797100,2397400,16469900,8460000,4341700,2254300,18803600,4528000,8522200,1098900,4106200,6152500,45728700,66860700,2709300,8772900,5261900,2265100,2043900,12635800,4942000,6221600,11271700,2540600,2838800,2260800,6393000,2894408,2229200,5489100,1179400,9715100,4243000,2572500,5937100,1437300,23336800
2022-10-13,113224000,42551800,850103000,34574500,34325700,27980000,6548600,4737200,22398700,67671000,2724900,11811500,2345300,5232300,23808700,9491900,6465100,3999700,23135200,5066200,9382800,1737600,6250900,6324000,86868100,91483000,5026900,9335000,7616600,3393900,3390900,22019100,10227500,7999100,16364400,2803800,3690000,3745900,7842300,3419603,2574100,5049000,1596600,13643700,7258400,3518100,6307600,2124500,33118100
2022-10-14,88598000,30198600,713432000,25410700,23559400,22816000,5736300,3563300,33387100,58108500,2397600,13658500,1276400,3871900,33954200,13326300,5684600,5628900,16980500,5290500,9847600,1267500,6087200,5500100,67737300,94124500,2918300,7811700,6315200,4762800,2301600,15222000,7327900,7646000,11504700,3230200,3905200,2830200,6093900,3151488,1936400,4614600,1231700,8735000,4711100,2466400,4480000,1640000,26019000
2022-10-17,85250900,28142300,580774000,28419200,29612200,24120000,6288200,4600600,22276300,88896800,3118600,11412400,890900,3139300,24507000,20113300,6710800,3282300,16678400,4016200,12139700,1071100,7315800,9022200,62782000,79428800,2758200,8451900,6255300,3177400,2097500,14283200,5890400,6667000,10330300,3558100,3667600,2940000,9073500,3647612,2274700,4442000,1077100,7563500,3704400,3040900,5103500,1508200,21962900
2022-10-18,99136600,26329600,659362000,24060700,25445000,20341000,16354800,5472000,21539700,81937900,6428600,9767800,800600,3963300,24810400,11732200,10883600,2345500,18442800,3540400,9530400,970400,8943900,6913800,65607400,75891900,3123600,7364700,5484400,5563400,1864000,14065400,5631200,6826200,9734500,4018000,2756500,2674000,6146300,2099295,2282500,5779100,1214800,6998500,3009900,3253400,5311100,1692800,27488600
2022-10-19,61758300,19985700,523131000,23811100,30691000,12702000,6220500,5529100,17072000,43139900,2363800,7429600,815400,2803900,17876800,5917800,10044600,2500500,23054700,3333300,8546100,1947800,18525200,5470100,47198100,66571500,3021300,5102000,6473400,2611500,1207600,20921700,9766800,5500400,16869400,4718800,3343500,2088700,6321900,1790968,2129900,4573700,817800,8579600,2611700,1824700,5924500,1186500,29563600
2022-10-20,64522000,21811000,652398000,25323200,26356300,23402000,9203400,3621600,12207400,39549100,2382300,7638100,820800,4319300,17572700,7761700,5659900,2390800,17715000,3880100,7626000,3267100,12651200,4043000,48795100,117798100,2410700,13500000,4540700,3079800,1709500,17649000,8871500,6456100,15915700,3902400,3033400,2953900,4331700,2851438,2832600,3663100,788300,13023800,4057700,2515600,4282500,1345100,35523700
2022-10-21,86548600,26299700,609494000,32458700,46348600,26980000,8335500,3659300,20593300,54870300,3545700,8149000,830800,11755400,18632800,6621300,8487600,2896000,36575700,5419400,10297200,2836900,9859000,5974500,55660500,75713800,3254900,7976300,9088800,3508300,2508400,22814100,7971300,5886200,35351400,4237200,3260100,3483800,5451300,3140348,3161000,5422900,1387500,11161300,2789000,2078000,3971600,1610500,51671100
2022-10-24,75981900,24911200,517457000,27176400,63563400,25287000,6259200,4817400,12624200,33765600,2232600,8143300,948900,4299600,16154300,5456300,6855500,2627100,24972000,5139700,11414900,1818800,8118000,6044100,49531500,100446800,4125100,8847100,16499300,2974100,2366200,17024200,7007700,5734900,27296600,4000900,1996100,2919500,5177800,3470531,4471300,7727800,1059700,9989600,2318600,1856400,3377500,4454300,28844800
2022-10-25,74732300,34775500,505482000,40611400,38433200,18246000,5804500,3814600,11289100,37132300,1837700,8173600,956000,3889100,16362200,5144600,5661900,2411900,23127000,5229400,8747900,2382800,7114400,5142500,50934600,96507900,2689000,8639900,10674000,4177900,2130900,15719800,7280600,7000800,18932500,4173200,2627300,2545000,6515600,3084433,7698800,7561000,1402500,9216900,2781000,2495200,7074100,2999600,25496500
2022-10-26,88194300,82543200,532953000,88114100,82791500,29291000,6617500,4207700,11667000,41104600,2176700,7733400,1069200,3559100,15010800,5788500,6123800,2863500,21407900,4727900,10374700,2446900,8290100,3986500,68802300,85012500,3582600,8648200,9987000,3453500,2088700,17383800,6865300,8139100,18232500,3848500,3171700,3546000,29406500,4459277,4819800,6668600,1157500,6247100,2938300,2512300,5076500,2597200,20328200
2022-10-27,109180200,40424600,583113000,60710900,232316600,18512000,4987700,2870200,10727600,35261900,1998800,6466400,943600,2101300,14655500,16821900,5390900,2212100,20377700,6850400,12218400,2334800,6610000,5077300,129605400,61638800,4145700,8617900,9524600,2957400,1576600,18214000,9177400,8948500,18298200,3300500,3394200,7872200,13754900,5043994,3325300,6420800,2043100,7163300,3367400,3414500,4371100,2338500,20268000
2022-10-28,164762400,40647700,521040000,43697300,95928300,23094000,5055400,3008400,11859500,31659100,1677100,7816100,862600,3383100,14990400,11482000,6073900,2761900,27854000,10812200,11228000,2017100,5768100,5430000,223133400,69152400,4647600,6022400,8284900,3066800,2369300,28169400,10773900,7293200,15772800,3016600,3561000,5161000,7941100,5191155,4771600,6360800,1712300,9123300,3139200,2613600,4179900,2249300,31824300
2022-10-31,97943200,28357300,486341000,31675000,121361400,19259000,4878100,3253200,13295200,32565500,2224000,9087400,1037400,3042900,14000000,10450800,7810000,2770400,29961700,8604800,11043800,2875200,5885600,6549100,99251400,61554300,3336100,6426400,7401100,3792500,2192200,26401800,13281000,7121000,16663800,4138000,3581600,3786100,6212200,4703837,2908900,4933000,1638400,8273700,3237600,2513500,5411300,2016100,26630600
2022-11-01,80379300,30592300,432817000,47161400,110189600,16324000,4545900,2467700,13386900,29913200,2316600,8195600,771100,2675500,22409100,5430600,6985000,3338900,30614500,6351200,11079300,2112100,5249400,6683000,153370000,62688800,2740900,7250700,6219600,3051000,1586300,22213100,9185600,5875600,11932200,3887500,5810800,2717500,5758600,4643573,2454500,5217500,2269000,5410300,2889100,1907000,4599500,1891500,22968900
2022-11-02,93604600,38407000,672628000,57038300,71821100,21070000,7238200,3480000,16546100,57380600,3221200,10907500,1061500,2851600,29246700,5139100,6877300,2696200,25813100,5345000,9503500,1803300,5196700,6015700,135761800,63070300,3069900,7176600,7653200,3377900,2464400,20654200,8087500,7680400,11892300,5641000,3682200,3150000,20236100,4978955,2824000,5326000,1719300,7119000,3061200,2655500,5729100,2587800,30648900
2022-11-03,97918500,36633900,500065000,61288000,60664000,23887000,5999400,4897100,12474400,30046500,2515600,6447200,717200,3960500,17140100,5370400,4819900,2245300,20124600,3850700,9912700,1471500,4873400,5151400,136683300,56538800,3225400,6550300,8855100,3041600,2010400,17103700,6607800,13209100,15764600,5368000,3073700,3570400,16212600,4937576,2671800,4141600,1627400,6920300,3132300,1703800,5625500,2396100,22329800
2022-11-04,140814800,36789100,612576000,51124900,55638100,28891000,14265300,5738300,14953200,39369400,3172700,6929700,707300,3322100,27082500,9053600,5300900,3513100,24528500,4623700,8877600,1772200,4902800,5672900,129101300,98622200,3256500,12543300,20194300,2653500,1987300,17541500,7491900,10663700,16764500,8057500,3059200,4973800,9396200,4376625,2400900,4247800,1548500,7758900,4813400,1788100,3541000,2948000,17599400
2022-11-07,83374600,33498000,410061000,34078900,81987300,17687000,7379900,3980700,12011200,37533700,2526900,4599600,798500,2918000,17713300,5633700,6621000,2540300,20304400,4304000,8644500,1340900,4903700,5217600,77495700,93916500,3029500,9094500,10190200,2424100,2036000,16008000,7578000,6882400,19928100,4494800,3226700,3405600,10220300,2834674,2624400,3295600,1186300,7008500,4501300,1828800,2963200,1575900,19697600
2022-11-08,89908500,28192500,595292000,30429000,52088300,20743000,9101800,4230600,9884100,32664300,3501300,4850300,1084300,3846000,14842700,5142500,5148400,2797000,18054500,4637500,8503900,2003100,5708200,12753700,88703400,128803400,2628800,7017800,9675500,3284600,1709900,14661000,6308200,5039800,15249600,3982500,2488600,3676600,11274500,2791809,2715600,3927500,1360800,5518400,2876600,2071800,2438400,1520000,17392700
2022-11-09,74917800,27852900,454414000,31769100,107677300,23695000,5588500,2778200,9494000,30164400,3047200,5200800,539200,2425500,18318700,4194300,6150000,2672600,15348100,4573700,10602900,1061000,5339600,7150100,90796200,127062700,2610800,6550900,6271200,4018400,1640500,19522800,8021700,7069500,21809000,5018600,4702300,6248300,8893800,3225864,2687100,3478700,2182800,4940000,2742400,1530300,4043600,1165500,17574600
2022-11-10,118854000,46268000,700819000,51620100,80671000,33970000,8777900,5502900,16351600,45702800,3790400,10013900,1795700,4701600,23091900,12947100,7877500,3426400,20480600,5607700,9556000,1937600,5907400,9212300,173414900,132703000,4510900,9361000,10408400,4962900,3098300,20146700,6981500,7543900,13088700,2988100,3457300,4590800,12375000,4620231,3338900,4764100,2370900,9315900,3601900,2781200,3705400,2683400,23049000
2022-11-11,93979700,34620200,655487000,33090500,59961700,26728000,7382500,4110100,10704700,35688700,3409100,9119100,1278600,3714600,18076600,12172300,11074700,7034300,20909800,6786400,13342800,2422500,7106900,8502200,111590500,114403600,4742800,12597500,8294400,5828300,2393500,20518900,8428300,8662000,14725000,3072000,5586800,3585400,8894300,4484635,3851400,6937600,1519200,5730900,3286300,1915700,3258300,2133700,22981000
2022-11-14,73374100,31123300,527852000,30179500,53395000,21608000,6580100,3464500,11085600,35541400,2609100,4873400,1183000,3666500,13929900,12606400,6581500,5238400,26143000,7077100,8958200,1458400,5661600,6772100,99533100,92226600,3357400,7134900,8521100,5753800,1820200,20858300,9722400,6163400,9089200,2992200,3977400,3217700,5598300,3261514,3082500,4942400,2035700,7904000,4782300,1628000,2967000,1908500,23028500
2022-11-15,89868300,31390100,545876000,41640800,50670500,23315000,8116100,2948600,14038300,46082800,3192400,7336100,851300,2916900,19076000,6709500,9351000,5103800,25440500,5909500,7965900,1531400,5262900,6765800,111336300,91293800,5429100,7242900,6410000,8606000,2502200,19373800,7747300,8300600,9513400,2786000,3785700,3371000,7207900,2511811,3105000,7506500,1701100,5594900,4625600,2152200,3110000,1865500,25074100
2022-11-16,64218300,24093300,649547000,29105200,33287800,25405000,6454700,2123200,7893400,23813000,2303700,4368600,806400,2635300,14713300,6278100,5500900,3430800,15822200,7358700,8757700,1133700,3292800,8289500,87958800,66567600,4132700,5998700,5348900,36731500,1833600,13591000,7941100,7365600,13414600,2505300,3021700,3062000,4438600,2596161,2713500,4813000,1101600,8444900,3645300,2400800,3512600,1418500,18962200
2022-11-17,80389400,23123500,710894000,26052600,35093800,20375000,7357900,2740400,8820200,23689700,2297600,4967300,781200,2769600,11350900,6787200,4464100,4246300,13231100,5069500,8496800,1281800,3332900,8953000,82617900,64336000,2467400,5252900,5245600,11300500,1902500,12425900,6550500,5735800,9868200,2745200,2446000,3256900,4878600,2853347,2517400,3256300,1284100,8333900,2755500,2144600,3384300,1520600,18780400
2022-11-18,74829600,27613500,492072000,28342300,33357700,14536000,7555700,3421700,9468500,32041800,2384500,5450700,626800,2631300,10515300,7540900,6555700,3566000,20666500,5691100,11626300,1228400,3931800,9028200,72428200,76048900,2699200,5498900,5964800,7280900,1584400,15415000,7661500,5727200,12140200,3567300,3696400,2868700,4693200,3156157,3003000,4073300,1590800,6664400,3680500,2360400,3336800,1257400,17821700
2022-11-21,58724100,26394700,404739000,21647400,24351100,18622000,8015900,3219900,7800500,27935700,1877500,4667100,656800,2003500,11656800,5858500,5706600,3349600,14736000,6492100,8899300,1329600,4148800,8304200,84330300,92882700,2974200,4774800,4499200,5964700,1268300,20973000,8432900,6573200,18814400,4734700,3047200,2522600,3501800,2489637,2465600,3271700,1326000,6593800,3314500,1682400,2992000,1065700,19184200
2022-11-22,51804100,19665700,472866000,23438500,29029000,18920000,7017700,2573800,9185700,23499300,2019400,3804100,605500,2124600,11684900,6901000,4707900,2567400,16358600,5351100,8295700,1503600,4511700,17129900,62192000,78452300,2770400,5313200,5398600,6364100,1809100,17719100,9018000,5604200,8969800,3386300,3494100,2523300,4370600,2669900,2210300,3031500,2195200,4105500,2334000,1562400,2306100,1010400,19809500
2022-11-23,58301400,19508500,427241000,18868100,21343100,13964000,5558900,2240800,7316200,18934700,1865400,4961400,489000,1404400,10878500,4386400,5389200,2238300,10710800,3221100,5749600,823600,4617500,9873800,59414700,109536700,2514800,3873100,5944900,4833500,1288200,11546700,5831200,7482600,10463200,2342000,2662300,2311300,3523500,2850589,1583500,2172300,5080300,4259700,2726000,1210500,1585300,954500,14170000
2022-11-25,35195900,9200800,167934000,9701400,12007600,7455000,3023700,1197800,3220500,16118500,1129300,2450100,301600,665800,4913300,1683400,3058600,1419200,6760200,1661900,3163700,549200,2558100,4879800,35088600,50672700,1596600,3426100,2320000,1883000,744200,7136000,2796400,2547800,4951900,1430800,1409400,1034800,3476900,1188214,912400,1313200,1135500,3622200,1275700,566500,1341300,458500,7725700
2022-11-28,69246000,24778200,303741000,26237500,23309400,23505000,7931700,2314800,9906900,35428300,2232200,6147700,480100,1782900,12492600,5833900,6183100,2699900,20704000,3902800,9524500,1822700,4149700,11012800,74943100,92905200,3160500,6967400,5257300,4624100,1684300,23015500,9365500,5648600,15397500,3581300,3598700,2862100,5355500,2803799,2043000,4662300,1974800,6464200,2283800,1367200,3910600,2881100,21560900
2022-11-29,83763800,17956300,298384000,20061700,23899200,12694000,6398100,2392600,7925300,27048800,1746900,5307100,698400,2655700,13344900,6043100,6700500,3751000,17160900,3689000,9352400,1195600,4832300,8177300,65567300,83357100,2873500,8494400,4423900,5231700,1685700,14453200,6985400,4909700,10809300,3974900,3854100,2277900,5077800,2229904,3671400,2916100,1643100,5398200,2127400,1848100,2635100,1888300,14008800
2022-11-30,111380900,47594200,565298000,43647500,43348600,47349000,14591500,4979800,14761200,51747900,2964100,10520600,2757000,3914700,26417000,10237600,13288000,9688900,35572700,12342500,20305800,3132200,12737300,10610600,102805800,109186400,5196500,16251000,15000800,11376700,3601800,23158100,10936700,8484500,19230300,4615000,3987300,3850000,6778700,4960175,7146900,6191200,2397200,9739200,6052200,3889200,8839700,3115200,31358800
2022-12-01,71250400,26041500,470977000,28687100,36551400,23006000,33721500,3365200,8858500,46213200,1706300,7310400,1103900,2670300,15980300,6122000,6282600,2997800,23592600,5827800,10110500,1423900,5076200,7876700,68488000,80046200,2599600,7822900,7452300,4989200,6970400,14398300,5217400,5285100,8152900,2956900,3214200,2504700,4517500,4233814,3934700,4084200,1747400,5830700,3329800,1708700,2784300,1420000,26276600
2022-12-02,65447400,21528500,371389000,21480700,39950500,19320000,15086700,2741800,8931900,42295300,1932300,5197800,1142800,2285400,29820400,4227000,5823900,2346200,16881600,4304900,6943600,1014400,4944100,6339500,72496400,73645900,2807500,5892000,7916900,3442900,3632100,15248400,6852300,4879700,9378600,3932500,2676000,2218300,10563800,2328152,3661500,4339700,1471200,6316900,2097700,1354400,3014000,1200800,21677100
